step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,aml_flag
40,TRANSFER,166695.93,C2104703442,0.0,0.0,C1317879563,7886737.5,8053433.42,0,0,Dormant Activity
60,TRANSFER,89014.32,C1517105060,89014.32,0.0,C621322132,0.0,0.0,1,0,Dormant Activity
310,TRANSFER,1868438.44,C1589465909,1868438.44,0.0,C749177191,0.0,0.0,1,0,Layering
420,CASH_OUT,71366.75,C584281371,0.0,0.0,C407976899,3670202.48,3741569.23,0,0,Dormant Activity
20,PAYMENT,720.76,C1446983339,0.0,0.0,M257830405,0.0,0.0,0,0,Dormant Activity
202,TRANSFER,2263927.04,C243052380,2263927.04,0.0,C129557647,0.0,0.0,1,0,Layering
10,CASH_OUT,194504.95,C2036852927,0.0,0.0,C1851222027,2412999.78,2607504.73,0,0,Dormant Activity
20,PAYMENT,344.04,C1185443149,39819.0,39474.96,M421911360,0.0,0.0,0,0,Dormant Activity
350,CASH_IN,105349.99,C532238126,7613130.21,7718480.21,C1588959620,652549.32,547199.33,0,0,Dormant Activity
707,TRANSFER,2331777.94,C494837899,2331777.94,0.0,C1011506599,0.0,0.0,1,0,Layering
302,TRANSFER,1788729.73,C1477176067,1788729.73,0.0,C78352329,0.0,0.0,1,0,Layering
506,TRANSFER,1048100.0,C1355391463,1048100.0,0.0,C1870887119,0.0,0.0,1,0,Layering
327,TRANSFER,1076518.28,C1987328742,1076518.28,0.0,C697444332,0.0,0.0,1,0,Layering
269,TRANSFER,3042111.54,C1680736871,3042111.54,0.0,C880626783,0.0,0.0,1,0,Layering
303,TRANSFER,1421383.57,C23423526,0.0,0.0,C1394249380,5252728.4,6674111.97,0,0,Layering
228,TRANSFER,4526748.52,C81587291,4526748.52,0.0,C360497591,0.0,0.0,1,0,Layering
386,TRANSFER,1500582.08,C1706772520,1500582.08,0.0,C818905702,0.0,0.0,1,0,Layering
520,CASH_IN,208476.2,C206570460,540004.0,748480.2,C608081119,165210.87,0.0,0,0,Dormant Activity
590,CASH_OUT,2117503.53,C1817837968,2117503.53,0.0,C925171074,579766.18,2697269.71,1,0,Dormant Activity
280,CASH_OUT,475854.04,C660472493,475854.04,0.0,C1603157769,139286.33,615140.37,1,0,Dormant Activity
102,TRANSFER,1076739.91,C936539159,1076739.91,0.0,C1057721506,0.0,0.0,1,0,Layering
301,TRANSFER,11997957.55,C1220505915,0.0,0.0,C845355332,12447196.39,24445153.94,0,0,Layering
417,TRANSFER,2028897.08,C836001849,2028897.08,0.0,C1993805294,0.0,0.0,1,0,Layering
280,PAYMENT,5484.05,C389155531,142506.0,137021.95,M737105883,0.0,0.0,0,0,Dormant Activity
603,TRANSFER,4099382.36,C371063342,4099382.36,0.0,C1426227397,0.0,0.0,1,0,Layering
610,PAYMENT,5589.85,C1544043933,0.0,0.0,M1938266161,0.0,0.0,0,0,Dormant Activity
164,TRANSFER,1627389.26,C743239060,1627389.26,0.0,C1443003835,0.0,0.0,1,0,Layering
470,CASH_OUT,913684.05,C1959891582,913684.05,0.0,C1804810309,410443.03,1324127.08,1,0,Dormant Activity
270,CASH_OUT,395531.72,C705295084,395531.72,0.0,C657474312,0.0,395531.72,1,0,Dormant Activity
558,TRANSFER,1268931.21,C441921841,1268931.21,0.0,C737006498,0.0,0.0,1,0,Layering
236,TRANSFER,1418198.25,C1215045618,1418198.25,0.0,C797703296,0.0,0.0,1,0,Layering
78,TRANSFER,1321091.25,C3630973,1321091.25,0.0,C1609262789,0.0,0.0,1,0,Layering
285,TRANSFER,4452001.07,C1140883229,4452001.07,0.0,C428749233,0.0,0.0,1,0,Layering
204,TRANSFER,2144208.23,C1923199503,2144208.23,0.0,C1004490006,0.0,0.0,1,0,Layering
20,TRANSFER,16614.82,C2080146129,16614.82,0.0,C748889213,0.0,0.0,1,0,Dormant Activity
240,PAYMENT,12492.84,C320540298,468.22,0.0,M1238329933,0.0,0.0,0,0,Dormant Activity
513,TRANSFER,1530378.45,C1898980323,1530378.45,0.0,C458386953,0.0,0.0,1,0,Layering
260,CASH_OUT,50349.99,C2129027484,10360.0,0.0,C670823589,23802.62,74152.61,0,0,Dormant Activity
587,TRANSFER,1249721.72,C1794826326,1249721.72,0.0,C1839188526,0.0,0.0,1,0,Layering
260,CASH_IN,252633.39,C1880050661,500426.0,753059.39,C629842874,2359438.69,2106805.3,0,0,Dormant Activity
660,CASH_OUT,51725.86,C659685895,51725.86,0.0,C846863842,31743.54,83469.4,1,0,Dormant Activity
370,PAYMENT,10690.79,C1666626085,296810.26,286119.47,M361018364,0.0,0.0,0,0,Dormant Activity
40,CASH_OUT,212613.29,C1863248518,212613.29,0.0,C536599412,1370788.41,1583401.69,1,0,Dormant Activity
98,TRANSFER,1273674.05,C2014013314,1273674.05,0.0,C315419844,0.0,0.0,1,0,Layering
701,TRANSFER,8537861.24,C601921404,8537861.24,0.0,C1092111599,0.0,0.0,1,0,Layering
407,TRANSFER,2085274.39,C1416924629,2085274.39,0.0,C1987694854,0.0,0.0,1,0,Layering
740,TRANSFER,1755647.81,C507031767,1755647.81,0.0,C692082136,0.0,0.0,1,0,Layering
469,TRANSFER,4417191.86,C2061241585,4417191.86,0.0,C558432551,0.0,0.0,1,0,Layering
134,TRANSFER,10000000.0,C426632957,13892156.3,3892156.3,C48103061,0.0,0.0,1,0,Layering
250,TRANSFER,156039.36,C1442710040,156039.36,0.0,C1844625482,0.0,0.0,1,0,Dormant Activity
20,PAYMENT,2585.57,C1768476979,0.0,0.0,M226055937,0.0,0.0,0,0,Dormant Activity
568,TRANSFER,7365106.76,C22695246,7365106.76,0.0,C750661088,0.0,0.0,1,0,Layering
495,TRANSFER,1301090.39,C1386844753,1301090.39,0.0,C808323881,0.0,0.0,1,0,Layering
400,CASH_OUT,272350.93,C34739568,10779.0,0.0,C1379645586,168903.52,441254.45,0,0,Dormant Activity
640,TRANSFER,1266752.6,C723906274,1266752.6,0.0,C1934229125,0.0,0.0,1,0,Layering
325,TRANSFER,1445166.74,C757889087,1445166.74,0.0,C688244166,0.0,0.0,1,0,Layering
510,CASH_OUT,3178881.71,C1729291850,3178881.71,0.0,C900441286,0.0,3178881.71,1,0,Dormant Activity
260,PAYMENT,5685.06,C1031095437,229351.46,223666.41,M399401567,0.0,0.0,0,0,Dormant Activity
674,TRANSFER,6250438.78,C2029976755,6250438.78,0.0,C693212579,0.0,0.0,1,0,Layering
640,TRANSFER,87698.36,C1054999314,87698.36,0.0,C2115677481,0.0,0.0,1,0,Dormant Activity
260,PAYMENT,2775.25,C1077554732,59836.0,57060.75,M567833650,0.0,0.0,0,0,Dormant Activity
410,CASH_OUT,950791.37,C1593088347,950791.37,0.0,C1824042945,0.0,950791.37,1,0,Dormant Activity
730,TRANSFER,7316255.05,C1869569059,17316255.05,17316255.05,C1861208726,0.0,0.0,1,1,Layering
497,TRANSFER,3695429.98,C1497936234,3695429.98,0.0,C305200409,0.0,0.0,1,0,Layering
514,TRANSFER,1002793.77,C1958192911,0.0,0.0,C2078335124,1390157.68,2392951.45,0,0,Layering
20,CASH_IN,164163.69,C1934895408,22431.0,186594.69,C598511218,0.0,0.0,0,0,Dormant Activity
74,TRANSFER,1311150.9,C1492220840,1311150.9,0.0,C839360691,0.0,0.0,1,0,Layering
266,TRANSFER,3486005.08,C1582000733,3486005.08,0.0,C1395248561,0.0,0.0,1,0,Layering
330,CASH_OUT,40388.58,C587736003,40388.58,0.0,C1028710576,6981191.23,7021579.81,1,0,Dormant Activity
646,TRANSFER,6468916.64,C192639055,6468916.64,0.0,C63453823,0.0,0.0,1,0,Layering
72,TRANSFER,8594065.09,C1801750044,8594065.09,0.0,C1420708952,0.0,0.0,1,0,Layering
492,TRANSFER,2985840.4,C1911667833,2985840.4,0.0,C423310949,0.0,0.0,1,0,Layering
427,TRANSFER,3890627.92,C1289286413,3890627.92,0.0,C2143229891,0.0,0.0,1,0,Layering
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0,Layering
370,CASH_OUT,1653144.1,C395458530,1653144.1,0.0,C1340837967,28997.07,1682141.17,1,0,Dormant Activity
420,CASH_OUT,341956.42,C865099324,341956.42,0.0,C1895897048,2191293.04,2533249.45,1,0,Dormant Activity
409,TRANSFER,2284476.12,C85727598,2284476.12,0.0,C577003768,0.0,0.0,1,0,Layering
560,TRANSFER,91655.26,C1578360070,91655.26,0.0,C1156197482,0.0,0.0,1,0,Dormant Activity
372,TRANSFER,2923356.25,C1312260902,2923356.25,0.0,C1724629227,0.0,0.0,1,0,Layering
354,TRANSFER,3602864.49,C506864521,0.0,0.0,C1755690993,4414700.51,8017565.0,0,0,Layering
670,CASH_OUT,1938347.14,C106058139,1938347.14,0.0,C1218665261,294911.92,2233259.06,1,0,Dormant Activity
279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1,0,Layering
680,TRANSFER,227668.22,C874397913,227668.22,0.0,C528730854,0.0,0.0,1,0,Dormant Activity
130,CASH_IN,45731.25,C1147401002,1914918.86,1960650.11,C1768685055,425940.7,380209.46,0,0,Dormant Activity
600,CASH_OUT,1158070.88,C475917062,1158070.88,0.0,C607981921,0.0,1158070.88,1,0,Dormant Activity
470,TRANSFER,864994.24,C504859386,864994.24,0.0,C1412133328,0.0,0.0,1,0,Dormant Activity
240,CASH_OUT,723782.37,C1529205180,723782.37,0.0,C1010068445,0.0,723782.37,1,0,Dormant Activity
477,TRANSFER,6646879.72,C2023738276,6646879.72,0.0,C1104022737,0.0,0.0,1,0,Layering
631,TRANSFER,10000000.0,C2018514833,13120690.98,3120690.98,C784234900,0.0,0.0,1,0,Layering
360,TRANSFER,261742.96,C913474262,261742.96,0.0,C627102981,0.0,0.0,1,0,Dormant Activity
50,CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1,0,Dormant Activity
400,PAYMENT,22359.22,C1699145557,0.0,0.0,M46132332,0.0,0.0,0,0,Dormant Activity
170,TRANSFER,147649.37,C220889804,147649.37,0.0,C1303263986,0.0,0.0,1,0,Dormant Activity
520,PAYMENT,29577.2,C660096183,153200.0,123622.8,M1626168174,0.0,0.0,0,0,Dormant Activity
325,TRANSFER,1018352.87,C599118964,136880.2,0.0,C1210516854,19438998.12,20457350.99,0,0,Layering
320,TRANSFER,148305.3,C792987085,148305.3,0.0,C1731551447,0.0,0.0,1,0,Dormant Activity
411,TRANSFER,10000000.0,C179802055,12068313.94,2068313.94,C845099418,0.0,0.0,1,0,Layering
40,TRANSFER,552498.83,C1733125382,180320.26,0.0,C1141364390,1361005.96,1913504.79,0,0,Dormant Activity
210,TRANSFER,221816.38,C1987150760,0.0,0.0,C1424904852,2647932.36,2869748.74,0,0,Dormant Activity
160,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1,0,Layering
160,CASH_OUT,200330.14,C1416145951,387.0,0.0,C1538961175,3079166.74,3321302.8,0,0,Dormant Activity
603,TRANSFER,2319926.01,C797588864,2319926.01,0.0,C510193996,0.0,0.0,1,0,Layering
463,TRANSFER,1168274.14,C1604466708,1168274.14,0.0,C1732055737,0.0,0.0,1,0,Layering
130,CASH_OUT,190425.77,C1584668690,0.0,0.0,C1876108546,550689.87,741115.63,0,0,Dormant Activity
442,TRANSFER,1487505.07,C277096632,1487505.07,0.0,C344711118,0.0,0.0,1,0,Layering
249,TRANSFER,2085019.56,C1100390301,2085019.56,0.0,C989495920,0.0,0.0,1,0,Layering
280,CASH_IN,8662.02,C1460661799,131014.0,139676.02,C844303187,0.0,0.0,0,0,Dormant Activity
242,TRANSFER,3139423.35,C1851386700,3139423.35,0.0,C659106449,0.0,0.0,1,0,Layering
541,TRANSFER,5512595.16,C866940482,5512595.16,0.0,C439777309,0.0,0.0,1,0,Layering
250,PAYMENT,11436.94,C1496523675,12197.0,760.06,M1031767141,0.0,0.0,0,0,Dormant Activity
94,TRANSFER,2393539.65,C211205523,2393539.65,0.0,C1430994246,0.0,0.0,1,0,Layering
150,TRANSFER,3178915.22,C919002200,3178915.22,0.0,C1705969285,0.0,0.0,1,0,Layering
675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,1,0,Layering
717,TRANSFER,6512846.44,C796312778,6512846.44,0.0,C1064867457,0.0,0.0,1,0,Layering
335,TRANSFER,2768828.41,C1871543991,0.0,0.0,C1153425780,4760216.74,7529045.15,0,0,Layering
730,CASH_OUT,403.56,C1790729382,403.56,0.0,C1460854172,1124708.32,1125111.88,1,0,Dormant Activity
297,TRANSFER,2511765.88,C919376224,272390.14,0.0,C914994686,2995181.99,5506947.87,0,0,Layering
500,PAYMENT,9437.3,C546561669,100499.0,91061.7,M1593660609,0.0,0.0,0,0,Dormant Activity
582,TRANSFER,1070031.6,C641053431,1070031.6,0.0,C909074083,0.0,0.0,1,0,Layering
401,TRANSFER,5838803.23,C1915645992,5838803.23,0.0,C932447324,0.0,0.0,1,0,Layering
280,PAYMENT,3302.01,C1178605963,25700.49,22398.47,M236163112,0.0,0.0,0,0,Dormant Activity
425,TRANSFER,10000000.0,C1551381510,49585040.37,39585040.37,C1042012237,0.0,0.0,1,0,Layering
630,TRANSFER,17484.29,C1843342943,17484.29,0.0,C1534517303,0.0,0.0,1,0,Dormant Activity
400,PAYMENT,7878.56,C843076192,102738.0,94859.44,M1503321197,0.0,0.0,0,0,Dormant Activity
370,CASH_OUT,408257.1,C19601217,0.0,0.0,C2061798130,1017637.08,1425894.18,0,0,Dormant Activity
121,TRANSFER,1241118.86,C1539299608,1241118.86,0.0,C375267568,0.0,0.0,1,0,Layering
440,CASH_OUT,807278.78,C637472789,807278.78,0.0,C847232763,0.0,807278.78,1,0,Dormant Activity
40,CASH_OUT,6188772.44,C1440649048,6188772.44,0.0,C1477641326,6056796.74,12442836.61,1,0,Dormant Activity
400,TRANSFER,3338954.98,C1902903963,0.0,0.0,C294463412,9361343.05,12700298.03,0,0,Layering
240,CASH_OUT,806850.06,C59004862,806850.06,0.0,C97275892,2045274.33,2852124.39,1,0,Dormant Activity
300,PAYMENT,3520.01,C256361539,0.0,0.0,M22183888,0.0,0.0,0,0,Dormant Activity
570,CASH_OUT,28534.46,C40549195,0.0,0.0,C1459464433,48529.37,77063.83,0,0,Dormant Activity
166,TRANSFER,1803411.53,C660401037,1803411.53,0.0,C1657963478,0.0,0.0,1,0,Layering
704,TRANSFER,1820864.64,C2135939957,1820864.64,0.0,C2116903748,0.0,0.0,1,0,Layering
563,TRANSFER,3200818.85,C1857126069,3200818.85,0.0,C761148090,0.0,0.0,1,0,Layering
638,TRANSFER,5101855.95,C918684226,5101855.95,0.0,C1674571647,0.0,0.0,1,0,Layering
85,TRANSFER,1440705.58,C1202805418,1440705.58,0.0,C1429653947,0.0,0.0,1,0,Layering
130,CASH_OUT,93187.15,C1489860972,0.0,0.0,C266171809,912509.92,1005697.07,0,0,Dormant Activity
197,TRANSFER,1961426.59,C311903861,1961426.59,0.0,C316708626,0.0,0.0,1,0,Layering
340,TRANSFER,26478.48,C1021627549,26478.48,0.0,C513494131,0.0,0.0,1,0,Dormant Activity
260,TRANSFER,175597.64,C851065850,175597.64,0.0,C1996124584,0.0,0.0,1,0,Dormant Activity
401,TRANSFER,1806516.34,C1882943298,1806516.34,0.0,C478491777,0.0,0.0,1,0,Layering
130,TRANSFER,21531.0,C2122951913,21531.0,0.0,C878866926,0.0,0.0,1,0,Dormant Activity
20,TRANSFER,985533.53,C282282823,76414.0,0.0,C1878271350,16274.81,1001808.35,0,0,Dormant Activity
661,TRANSFER,6695070.79,C1895081516,6695070.79,0.0,C849791185,0.0,0.0,1,0,Layering
98,TRANSFER,1122508.34,C1836246597,1122508.34,0.0,C960827392,0.0,0.0,1,0,Layering
295,TRANSFER,1748611.28,C872116979,1748611.28,0.0,C1742807255,0.0,0.0,1,0,Layering
678,TRANSFER,1536733.52,C287247787,1536733.52,0.0,C310163426,0.0,0.0,1,0,Layering
685,TRANSFER,4886423.05,C557894266,4886423.05,0.0,C1725513942,0.0,0.0,1,0,Layering
54,TRANSFER,1350574.58,C919766733,1350574.58,0.0,C623650025,0.0,0.0,1,0,Layering
382,TRANSFER,1894345.86,C661371185,96617.76,0.0,C1196156932,14115456.38,16009802.24,0,0,Layering
400,CASH_OUT,1191669.35,C579160579,1191669.35,0.0,C923916676,311728.89,1503398.24,1,0,Dormant Activity
497,TRANSFER,10000000.0,C557530807,13695429.98,3695429.98,C1466553904,0.0,0.0,1,0,Layering
127,TRANSFER,1848199.45,C37315617,1848199.45,0.0,C115063912,0.0,0.0,1,0,Layering
520,CASH_IN,156754.98,C4292865,2185270.84,2342025.82,C1253084339,323811.02,167056.04,0,0,Dormant Activity
410,TRANSFER,206985.26,C1041263133,206985.26,0.0,C6898692,0.0,0.0,1,0,Dormant Activity
220,CASH_OUT,1179162.08,C468480326,1179162.08,0.0,C1670584857,29723.31,1208885.39,1,0,Dormant Activity
586,TRANSFER,10000000.0,C1198427314,10353874.22,353874.22,C532935388,0.0,0.0,1,0,Layering
730,CASH_OUT,10000000.0,C2065498878,10000000.0,0.0,C502437065,819130.39,10819130.39,1,0,Dormant Activity
256,TRANSFER,9811104.49,C1983750370,9811104.49,0.0,C381637925,0.0,0.0,1,0,Layering
550,CASH_OUT,21418.86,C198033049,21418.86,0.0,C403681217,534670.27,556089.13,1,0,Dormant Activity
657,TRANSFER,2333929.91,C178173239,2333929.91,0.0,C271271665,0.0,0.0,1,0,Layering
230,CASH_OUT,102009.37,C61378648,102009.37,0.0,C1571003117,27348.12,129357.48,1,0,Dormant Activity
210,CASH_IN,34968.89,C1845402508,961.0,35929.89,C114153479,350392.2,315423.31,0,0,Dormant Activity
171,TRANSFER,2754740.54,C99753762,2754740.54,0.0,C1760625669,0.0,0.0,1,0,Layering
290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,1,0,Dormant Activity
42,TRANSFER,5032484.73,C1883768704,5032484.73,0.0,C1982874632,0.0,0.0,1,0,Layering
130,TRANSFER,443085.5,C690668049,0.0,0.0,C461640598,15225686.78,15668772.28,0,0,Dormant Activity
140,CASH_OUT,167695.02,C247783356,0.0,0.0,C801789069,3615591.51,3783286.52,0,0,Dormant Activity
299,TRANSFER,1519109.99,C1804825835,398720.0,0.0,C698443942,33323.1,1552433.08,0,0,Layering
304,TRANSFER,1223523.54,C987809249,0.0,0.0,C2096970953,29727971.6,30951495.13,0,0,Layering
550,CASH_OUT,157402.73,C1296945495,0.0,0.0,C1759494637,619930.04,777332.77,0,0,Dormant Activity
538,TRANSFER,1253358.42,C1147685648,1253358.42,0.0,C834380248,0.0,0.0,1,0,Layering
691,TRANSFER,1518718.03,C933837794,1518718.03,0.0,C1981005862,0.0,0.0,1,0,Layering
8,TRANSFER,2145582.77,C658921428,200785.0,0.0,C1154280433,105832.71,2251415.48,0,0,Layering
670,PAYMENT,22942.74,C681717230,0.0,0.0,M632196734,0.0,0.0,0,0,Dormant Activity
470,CASH_OUT,2198220.97,C733220553,2198220.97,0.0,C362029597,3319056.61,5517277.58,1,0,Dormant Activity
157,TRANSFER,4738282.28,C1533698204,4738282.28,0.0,C1200872138,0.0,0.0,1,0,Layering
180,TRANSFER,887941.44,C1508594424,887941.44,0.0,C1444631311,0.0,0.0,1,0,Dormant Activity
380,PAYMENT,3619.74,C931171461,29532.0,25912.26,M519600701,0.0,0.0,0,0,Dormant Activity
260,CASH_OUT,110900.95,C1562722141,141.0,0.0,C1979147006,4990428.98,5101329.94,0,0,Dormant Activity
330,CASH_OUT,86844.69,C202723643,0.0,0.0,C93790211,163300.87,250145.55,0,0,Dormant Activity
380,DEBIT,3798.19,C100848174,0.0,0.0,C1446804513,325960.01,329758.19,0,0,Dormant Activity
455,TRANSFER,2108589.59,C517758721,2108589.59,0.0,C121014715,0.0,0.0,1,0,Layering
90,CASH_OUT,134515.36,C1389046188,134515.36,0.0,C257288692,29488.06,164003.41,1,0,Dormant Activity
198,TRANSFER,2634032.61,C742596177,2634032.61,0.0,C1639263930,0.0,0.0,1,0,Layering
507,TRANSFER,7239986.95,C1855522502,7239986.95,0.0,C2122742965,0.0,0.0,1,0,Layering
351,TRANSFER,1552664.33,C1431338158,1552664.33,0.0,C1230205848,0.0,0.0,1,0,Layering
130,CASH_OUT,138057.37,C1548534366,1073.0,0.0,C1229901003,0.0,138057.37,0,0,Dormant Activity
266,TRANSFER,5494862.93,C988536152,5494862.93,0.0,C2025332798,0.0,0.0,1,0,Layering
260,CASH_IN,183940.07,C513400073,4491294.46,4675234.53,C386661546,541920.79,357980.71,0,0,Dormant Activity
350,TRANSFER,640648.06,C1231531045,640648.06,0.0,C1282254449,0.0,0.0,1,0,Dormant Activity
490,CASH_OUT,1927403.83,C630013429,1927403.83,0.0,C1658435128,0.0,1927403.83,1,0,Dormant Activity
400,PAYMENT,3725.22,C1765043249,36448.29,32723.07,M224732034,0.0,0.0,0,0,Dormant Activity
50,TRANSFER,592737.43,C30736240,592737.43,0.0,C725738949,0.0,0.0,1,0,Dormant Activity
296,TRANSFER,3043141.07,C526995277,3043141.07,0.0,C975347823,0.0,0.0,1,0,Layering
497,TRANSFER,2123610.45,C1534934111,2123610.45,0.0,C1232151858,0.0,0.0,1,0,Layering
10,CASH_OUT,60999.3,C1038369572,0.0,0.0,C1561140816,128342.38,464803.65,0,0,Dormant Activity
510,TRANSFER,3425386.69,C1737336360,3425386.69,0.0,C328014311,0.0,0.0,1,0,Layering
180,PAYMENT,2118.41,C1539983421,0.0,0.0,M1605321490,0.0,0.0,0,0,Dormant Activity
380,CASH_OUT,138618.23,C850761206,7946.55,0.0,C76810816,942746.02,1081364.25,0,0,Dormant Activity
554,TRANSFER,10000000.0,C292642955,23576297.1,13576297.1,C1916793179,0.0,0.0,1,0,Layering
380,CASH_OUT,7094.48,C754504719,5679.0,0.0,C1425780255,4014451.07,4021545.55,0,0,Dormant Activity
74,TRANSFER,2451423.58,C554032564,2451423.58,0.0,C1773822709,0.0,0.0,1,0,Layering
310,CASH_OUT,1334919.42,C315283970,1334919.42,0.0,C527460234,2565752.24,3900671.66,1,0,Dormant Activity
720,TRANSFER,40075.02,C1996558397,40075.02,0.0,C2122089181,0.0,0.0,1,0,Dormant Activity
652,TRANSFER,2054631.55,C534774470,2054631.55,0.0,C304432488,0.0,0.0,1,0,Layering
414,TRANSFER,3285475.4,C1469626651,3285475.4,0.0,C1664358015,0.0,0.0,1,0,Layering
591,TRANSFER,1777758.65,C432403364,1777758.65,0.0,C1905990879,0.0,0.0,1,0,Layering
576,TRANSFER,1322277.84,C1670593881,1322277.84,0.0,C782761393,0.0,0.0,1,0,Layering
190,CASH_OUT,185510.21,C841867558,185510.21,0.0,C1366553935,0.0,185510.21,1,0,Dormant Activity
330,TRANSFER,19692.68,C1019553772,19692.68,0.0,C1806361762,0.0,0.0,1,0,Dormant Activity
10,TRANSFER,634662.9,C736006600,51563.0,0.0,C1448348248,701093.34,1898012.38,0,0,Dormant Activity
509,TRANSFER,2656973.04,C1019433665,2656973.04,0.0,C90138221,0.0,0.0,1,0,Layering
210,TRANSFER,1663895.14,C438581,1663895.14,0.0,C1908037718,0.0,0.0,1,0,Layering
140,CASH_OUT,67961.6,C372032909,24415.0,0.0,C311451428,18005.9,85967.5,0,0,Dormant Activity
504,TRANSFER,3018810.85,C1421370456,3018810.85,0.0,C386359877,0.0,0.0,1,0,Layering
127,TRANSFER,6910926.92,C119613068,6910926.92,0.0,C947645496,0.0,0.0,1,0,Layering
101,TRANSFER,2222544.0,C1529282032,2222544.0,0.0,C72798591,0.0,0.0,1,0,Layering
370,CASH_OUT,249781.41,C930332477,0.0,0.0,C18849508,2326294.43,2576075.84,0,0,Dormant Activity
610,TRANSFER,33964.87,C915330664,33964.87,0.0,C1672862058,0.0,0.0,1,0,Dormant Activity
400,CASH_OUT,210660.94,C1673791045,494.0,0.0,C1610474784,0.0,210660.94,0,0,Dormant Activity
411,TRANSFER,2068313.94,C1024321064,2068313.94,0.0,C285826944,0.0,0.0,1,0,Layering
350,CASH_OUT,2728625.68,C67550882,2728625.68,0.0,C58470057,8454424.24,11183049.93,1,0,Dormant Activity
20,PAYMENT,9354.64,C1355514007,13633.0,4278.36,M270015552,0.0,0.0,0,0,Dormant Activity
370,CASH_OUT,242253.31,C1927864995,0.0,0.0,C989086768,4374001.57,4616254.88,0,0,Dormant Activity
355,TRANSFER,3592596.97,C15678402,3592596.97,0.0,C1208224272,0.0,0.0,1,0,Layering
235,TRANSFER,1369544.19,C1336273672,1369544.19,0.0,C1534512884,0.0,0.0,1,0,Layering
190,PAYMENT,11882.01,C134039106,336228.0,324345.99,M807439743,0.0,0.0,0,0,Dormant Activity
249,TRANSFER,4720554.95,C1305598780,4720554.95,0.0,C1860004180,0.0,0.0,1,0,Layering
10,CASH_IN,235249.03,C97134390,14544.0,249793.03,C401184791,58204.69,0.0,0,0,Dormant Activity
330,PAYMENT,7766.97,C923980829,23343.0,15576.03,M940291305,0.0,0.0,0,0,Dormant Activity
362,TRANSFER,1397689.48,C1224276273,1397689.48,0.0,C298592695,0.0,0.0,1,0,Layering
366,TRANSFER,1846748.79,C1895315229,1846748.79,0.0,C1691229227,0.0,0.0,1,0,Layering
680,TRANSFER,2254417.02,C1125239020,2254417.02,0.0,C986951874,0.0,0.0,1,0,Layering
300,PAYMENT,9778.19,C1806861254,52102.0,42323.81,M526527773,0.0,0.0,0,0,Dormant Activity
380,CASH_OUT,56597.03,C1107881761,6004.0,0.0,C1984525293,0.0,56597.03,0,0,Dormant Activity
20,CASH_OUT,197110.59,C1744772022,5587.0,0.0,C1282768511,1987538.31,2184648.89,0,0,Dormant Activity
409,TRANSFER,3260215.75,C1523193770,3260215.75,0.0,C670256021,0.0,0.0,1,0,Layering
440,CASH_OUT,10000000.0,C731792064,10000000.0,0.0,C1744886336,285336.96,10285336.96,1,0,Dormant Activity
440,CASH_OUT,10000000.0,C220809630,10000000.0,0.0,C1161159002,253512.69,10253512.69,1,0,Dormant Activity
200,CASH_OUT,5393290.34,C9591597,5393290.34,0.0,C686224839,838712.9,6232003.24,1,0,Dormant Activity
720,CASH_OUT,57040.65,C839142171,57040.65,0.0,C1341565577,0.0,57040.65,1,0,Dormant Activity
339,TRANSFER,1532281.61,C1947091405,1532281.61,0.0,C829302750,0.0,0.0,1,0,Layering
501,TRANSFER,8020192.15,C1191681942,8020192.15,0.0,C916997353,0.0,0.0,1,0,Layering
650,TRANSFER,230652.43,C1117030253,230652.43,0.0,C1682998072,0.0,0.0,1,0,Dormant Activity
370,CASH_IN,331171.58,C1984370045,14566868.49,14898040.06,C36834724,3759890.32,3428718.74,0,0,Dormant Activity
501,TRANSFER,9301213.46,C149938639,9301213.46,0.0,C1918368485,0.0,0.0,1,0,Layering
398,TRANSFER,9725837.08,C2078773097,9725837.08,0.0,C775810552,0.0,0.0,1,0,Layering
357,TRANSFER,10000000.0,C393177637,10653151.55,653151.55,C106531078,0.0,0.0,1,0,Layering
710,TRANSFER,7418265.31,C1908904298,7418265.31,0.0,C646426738,0.0,0.0,1,0,Layering
373,TRANSFER,4294676.05,C975117365,4294676.05,0.0,C1981314185,0.0,0.0,1,0,Layering
230,CASH_OUT,137722.35,C1840901933,0.0,0.0,C1064290559,654559.85,792282.2,0,0,Dormant Activity
300,CASH_IN,165743.92,C172750604,13653670.04,13819413.96,C111800056,480674.75,314930.84,0,0,Dormant Activity
119,TRANSFER,1082718.08,C645925104,1082718.08,0.0,C916906045,0.0,0.0,1,0,Layering
680,CASH_OUT,2651994.1,C1963804586,2651994.1,0.0,C621396903,0.0,2651994.1,1,0,Dormant Activity
