step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_TRANSFER,aml_flag_Clean,aml_flag_Dormant Activity,aml_flag_Layering
272,5141769.94,5141769.94,0.0,0.0,0.0,1,0,False,True,False,False,True
498,142791.28,142791.28,0.0,724053.13,866844.41,1,0,True,False,True,False,False
103,137508.01,137508.01,0.0,0.0,0.0,1,0,False,True,True,False,False
569,103053.5,103053.5,0.0,99565.57,202619.07,1,0,True,False,True,False,False
88,3607917.73,3607917.73,0.0,0.0,0.0,1,0,False,True,False,False,True
339,6515.64,6515.64,0.0,15607.94,22123.59,1,0,True,False,True,False,False
501,824841.09,824841.09,0.0,629645.26,1454486.34,1,0,True,False,True,False,False
689,953615.38,953615.38,0.0,0.0,953615.38,1,0,True,False,True,False,False
605,269692.53,269692.53,0.0,0.0,0.0,1,0,False,True,True,False,False
267,1259972.05,1259972.05,0.0,0.0,1259972.05,1,0,True,False,True,False,False
92,19742.71,19742.71,0.0,2098671.68,2118414.39,1,0,True,False,True,False,False
403,265836.1,265836.1,0.0,5819149.73,6084985.83,1,0,True,False,True,False,False
551,407907.34,407907.34,0.0,0.0,0.0,1,0,False,True,True,False,False
486,214793.32,214793.32,0.0,0.0,214793.32,1,0,True,False,True,False,False
400,1191669.35,1191669.35,0.0,0.0,0.0,1,0,False,True,False,False,True
245,124311.57,124311.57,0.0,0.0,0.0,1,0,False,True,True,False,False
352,166456.54,166456.54,0.0,0.0,0.0,1,0,False,True,True,False,False
705,62898.81,62898.81,0.0,0.0,0.0,1,0,False,True,True,False,False
575,1489916.19,1489916.19,0.0,3239862.61,4729778.79,1,0,True,False,True,False,False
560,91655.26,91655.26,0.0,133662.97,225318.23,1,0,True,False,False,True,False
700,346103.09,346103.09,0.0,0.0,0.0,1,0,False,True,False,True,False
580,105861.07,105861.07,0.0,0.0,0.0,1,0,False,True,False,True,False
217,1052668.73,1052668.73,0.0,0.0,0.0,1,0,False,True,False,False,True
411,281023.82,281023.82,0.0,0.0,281023.82,1,0,True,False,True,False,False
400,436757.76,436757.76,0.0,0.0,0.0,1,0,False,True,False,True,False
342,21279.19,21279.19,0.0,2205.4,23484.59,1,0,True,False,True,False,False
235,2684260.67,2684260.67,0.0,1670682.51,4354943.18,1,0,True,False,True,False,False
639,305846.12,305846.12,0.0,0.0,0.0,1,0,False,True,True,False,False
723,457359.64,457359.64,0.0,0.0,0.0,1,0,False,True,True,False,False
192,585511.14,585511.14,0.0,0.0,0.0,1,0,False,True,True,False,False
735,444898.97,444898.97,0.0,1970664.81,2415563.78,1,0,True,False,True,False,False
293,234673.76,234673.76,0.0,281289.1,515962.86,1,0,True,False,True,False,False
387,143501.7,143501.7,0.0,0.0,0.0,1,0,False,True,True,False,False
248,18035.14,18035.14,0.0,0.0,0.0,1,0,False,True,True,False,False
367,435867.16,435867.16,0.0,0.0,0.0,1,0,False,True,True,False,False
638,5101855.95,5101855.95,0.0,145922.42,5247778.37,1,0,True,False,True,False,False
149,661558.27,661558.27,0.0,0.0,0.0,1,0,False,True,True,False,False
354,283429.1,283429.1,0.0,0.0,0.0,1,0,False,True,True,False,False
546,99656.93,99656.93,0.0,0.0,0.0,1,0,False,True,True,False,False
578,195562.98,195562.98,0.0,0.0,0.0,1,0,False,True,True,False,False
469,4417191.86,4417191.86,0.0,0.0,0.0,1,0,False,True,False,False,True
670,2113271.99,2113271.99,0.0,0.0,0.0,1,0,False,True,False,False,True
223,468446.77,468446.77,0.0,0.0,0.0,1,0,False,True,True,False,False
537,340119.98,340119.98,0.0,3680505.2,4020625.18,1,0,True,False,True,False,False
212,31593.95,31593.95,0.0,0.0,0.0,1,0,False,True,True,False,False
196,436035.29,436035.29,0.0,0.0,436035.29,1,0,True,False,True,False,False
196,553399.25,553399.25,0.0,0.0,0.0,1,0,False,True,True,False,False
294,7809301.98,7809301.98,0.0,1159648.02,8968950.0,1,0,True,False,True,False,False
406,4737833.35,4737833.35,0.0,0.0,0.0,1,0,False,True,False,False,True
318,247455.25,247455.25,0.0,0.0,0.0,1,0,False,True,True,False,False
583,135100.36,135100.36,0.0,0.0,135100.36,1,0,True,False,True,False,False
497,141586.27,141586.27,0.0,0.0,0.0,1,0,False,True,True,False,False
698,2184556.65,2184556.65,0.0,734500.25,2919056.89,1,0,True,False,True,False,False
626,44577.32,44577.32,0.0,61298.8,105876.12,1,0,True,False,True,False,False
8,89631.24,89631.24,0.0,21175.0,0.0,1,0,True,False,True,False,False
249,3138.25,3138.25,0.0,0.0,0.0,1,0,False,True,True,False,False
326,478078.24,478078.24,0.0,0.0,0.0,1,0,False,True,True,False,False
326,618381.01,618381.01,0.0,0.0,0.0,1,0,False,True,True,False,False
178,925579.57,925579.57,0.0,2147930.24,3073509.81,1,0,True,False,True,False,False
610,33964.87,33964.87,0.0,0.0,33964.87,1,0,True,False,False,True,False
225,476321.8,476321.8,0.0,0.0,0.0,1,0,False,True,True,False,False
441,5429153.98,5429153.98,0.0,0.0,0.0,1,0,False,True,False,False,True
490,3641525.7,3641525.7,0.0,599102.39,4240628.09,1,0,True,False,False,True,False
707,3049753.79,3049753.79,0.0,0.0,0.0,1,0,False,True,False,False,True
551,813992.49,813992.49,0.0,0.0,0.0,1,0,False,True,True,False,False
408,503961.93,503961.93,0.0,0.0,0.0,1,0,False,True,True,False,False
258,248043.99,248043.99,0.0,0.0,0.0,1,0,False,True,True,False,False
576,511389.5,511389.5,0.0,0.0,511389.5,1,0,True,False,True,False,False
648,398045.73,398045.73,0.0,0.0,398045.73,1,0,True,False,True,False,False
303,5614246.07,5614246.07,0.0,0.0,0.0,1,0,False,True,False,False,True
416,10000000.0,10000000.0,0.0,2423749.18,12423749.18,1,0,True,False,True,False,False
406,10000000.0,10000000.0,0.0,2265793.36,12265793.36,1,0,True,False,True,False,False
708,1735525.5,1735525.5,0.0,0.0,0.0,1,0,False,True,False,False,True
661,626195.24,626195.24,0.0,342735.9,968931.14,1,0,True,False,True,False,False
438,60274.87,60274.87,0.0,0.0,0.0,1,0,False,True,True,False,False
177,239556.06,239556.06,0.0,1726925.54,1966481.6,1,0,True,False,True,False,False
558,1268931.21,1268931.21,0.0,10940338.7,12209269.9,1,0,True,False,True,False,False
71,14385.54,14385.54,0.0,28309.09,42694.63,1,0,True,False,True,False,False
33,9887819.06,9887819.06,0.0,801913.95,10165200.11,1,0,True,False,True,False,False
497,462441.03,462441.03,0.0,0.0,0.0,1,0,False,True,True,False,False
517,699183.61,699183.61,0.0,1355085.63,2054269.23,1,0,True,False,True,False,False
735,123146.28,123146.28,0.0,0.0,123146.28,1,0,True,False,True,False,False
166,49966.72,49966.72,0.0,0.0,0.0,1,0,False,True,True,False,False
561,31945.44,31945.44,0.0,0.0,0.0,1,0,False,True,True,False,False
635,344673.46,344673.46,0.0,0.0,0.0,1,0,False,True,True,False,False
317,241337.83,241337.83,0.0,0.0,0.0,1,0,False,True,True,False,False
502,66066.73,66066.73,0.0,0.0,66066.73,1,0,True,False,True,False,False
212,296699.39,296699.39,0.0,162636.95,459336.34,1,0,True,False,True,False,False
647,964876.58,964876.58,0.0,0.0,0.0,1,0,False,True,True,False,False
517,555328.55,555328.55,0.0,0.0,0.0,1,0,False,True,True,False,False
523,4623764.68,4623764.68,0.0,0.0,4623764.68,1,0,True,False,True,False,False
291,87660.69,87660.69,0.0,2644942.3,2732603.0,1,0,True,False,True,False,False
578,978103.4,978103.4,0.0,0.0,0.0,1,0,False,True,True,False,False
311,227624.3,227624.3,0.0,0.0,0.0,1,0,False,True,True,False,False
403,2178303.49,2178303.49,0.0,0.0,2178303.49,1,0,True,False,True,False,False
93,175313.96,175313.96,0.0,0.0,0.0,1,0,False,True,True,False,False
689,2163012.63,2163012.63,0.0,0.0,0.0,1,0,False,True,False,False,True
579,32372.82,32372.82,0.0,0.0,32372.82,1,0,True,False,True,False,False
565,1167816.02,1167816.02,0.0,0.0,0.0,1,0,False,True,False,False,True
501,185391.82,185391.82,0.0,0.0,0.0,1,0,False,True,True,False,False
680,2651994.1,2651994.1,0.0,0.0,0.0,1,0,False,True,False,False,True
731,31887.18,31887.18,0.0,4584085.52,4615972.7,1,0,True,False,True,False,False
223,334890.91,334890.91,0.0,293880.5,628771.41,1,0,True,False,True,False,False
623,296156.97,296156.97,0.0,1385822.34,1681979.31,1,0,True,False,True,False,False
663,25472.32,25472.32,0.0,0.0,0.0,1,0,False,True,True,False,False
341,414394.38,414394.38,0.0,0.0,0.0,1,0,False,True,True,False,False
401,1672570.76,1672570.76,0.0,11445.41,1684016.17,1,0,True,False,True,False,False
563,1676936.79,1676936.79,0.0,0.0,0.0,1,0,False,True,False,False,True
473,417620.07,417620.07,0.0,0.0,0.0,1,0,False,True,True,False,False
712,16514.64,16514.64,0.0,0.0,0.0,1,0,False,True,True,False,False
434,32671.88,32671.88,0.0,0.0,0.0,1,0,False,True,True,False,False
181,252189.32,252189.32,0.0,310145.69,562335.01,1,0,True,False,True,False,False
156,619836.33,619836.33,0.0,0.0,0.0,1,0,False,True,True,False,False
398,3580542.06,3580542.06,0.0,0.0,0.0,1,0,False,True,False,False,True
292,21859.86,21859.86,0.0,0.0,0.0,1,0,False,True,True,False,False
534,771024.82,771024.82,0.0,0.0,0.0,1,0,False,True,True,False,False
528,392767.71,392767.71,0.0,0.0,0.0,1,0,False,True,True,False,False
141,350800.27,350800.27,0.0,0.0,0.0,1,0,False,True,True,False,False
151,1766811.07,1766811.07,0.0,618077.7,2384888.77,1,0,True,False,True,False,False
582,1070031.6,1070031.6,0.0,8950696.17,10020727.77,1,0,True,False,True,False,False
387,10000000.0,44892193.09,34892193.09,0.0,0.0,1,0,False,True,False,False,True
504,138048.52,138048.52,0.0,0.0,0.0,1,0,False,True,True,False,False
42,5032484.73,5032484.73,0.0,0.0,0.0,1,0,False,True,False,False,True
628,99165.12,99165.12,0.0,58926.37,158091.49,1,0,True,False,True,False,False
309,222694.08,222694.08,0.0,0.0,0.0,1,0,False,True,True,False,False
305,1754597.44,1754597.44,0.0,0.0,0.0,1,0,False,True,False,False,True
699,162326.52,162326.52,0.0,0.0,0.0,1,0,False,True,True,False,False
465,563388.67,563388.67,0.0,0.0,563388.67,1,0,True,False,True,False,False
3,10539.37,10539.37,0.0,0.0,10539.37,1,0,True,False,True,False,False
664,5652739.69,5652739.69,0.0,0.0,0.0,1,0,False,True,False,False,True
214,106434.23,106434.23,0.0,0.0,0.0,1,0,False,True,True,False,False
288,44116.87,44116.87,0.0,0.0,44116.87,1,0,True,False,True,False,False
136,95267.81,95267.81,0.0,0.0,0.0,1,0,False,True,True,False,False
638,7788725.2,7788725.2,0.0,0.0,0.0,1,0,False,True,False,False,True
638,1559540.62,1559540.62,0.0,100482.9,1660023.52,1,0,True,False,True,False,False
349,1258706.84,1258706.84,0.0,0.0,0.0,1,0,False,True,False,False,True
301,82665.47,82665.47,0.0,122651.87,205317.34,1,0,True,False,True,False,False
81,1980800.05,1980800.05,0.0,1779203.4,3760003.46,1,0,True,False,True,False,False
235,309958.79,309958.79,0.0,0.0,0.0,1,0,False,True,True,False,False
161,160351.22,160351.22,0.0,1897330.5,2057681.72,1,0,True,False,True,False,False
483,7576324.61,7576324.61,0.0,0.0,7576324.61,1,0,True,False,True,False,False
705,105269.81,105269.81,0.0,0.0,0.0,1,0,False,True,True,False,False
430,3302492.95,3302492.95,0.0,589810.81,3892303.76,1,0,True,False,False,True,False
556,227231.78,227231.78,0.0,1606681.0,1833912.79,1,0,True,False,True,False,False
509,418871.89,418871.89,0.0,0.0,0.0,1,0,False,True,True,False,False
92,21574.55,21574.55,0.0,0.0,0.0,1,0,False,True,True,False,False
288,1905476.22,1905476.22,0.0,0.0,1905476.22,1,0,True,False,True,False,False
444,178616.12,178616.12,0.0,0.0,178616.12,1,0,True,False,True,False,False
555,24424.67,24424.67,0.0,0.0,24424.67,1,0,True,False,True,False,False
516,2625132.51,2625132.51,0.0,0.0,0.0,1,0,False,True,False,False,True
358,1438737.78,1438737.78,0.0,7014552.73,8453290.51,1,0,True,False,True,False,False
16,31074.0,31074.0,0.0,0.0,31074.0,1,0,True,False,True,False,False
56,42789.93,42789.93,0.0,0.0,42789.93,1,0,True,False,True,False,False
289,37974.85,37974.85,0.0,0.0,0.0,1,0,False,True,True,False,False
275,513082.74,513082.74,0.0,32452.79,545535.53,1,0,True,False,True,False,False
317,5741.05,5741.05,0.0,0.0,0.0,1,0,False,True,True,False,False
613,1425062.97,1425062.97,0.0,0.0,1425062.97,1,0,True,False,True,False,False
195,2031464.82,2031464.82,0.0,1475675.96,3507140.78,1,0,True,False,True,False,False
330,9198459.96,9198459.96,0.0,258747.84,15173859.31,1,0,True,False,False,True,False
81,82527.13,82527.13,0.0,0.0,0.0,1,0,False,True,True,False,False
61,37720.99,37720.99,0.0,288804.07,326525.06,1,0,True,False,True,False,False
669,57658.26,57658.26,0.0,11688322.73,11745980.99,1,0,True,False,True,False,False
350,484772.73,484772.73,0.0,0.0,484772.73,1,0,True,False,False,True,False
249,299298.5,299298.5,0.0,0.0,0.0,1,0,False,True,True,False,False
228,1323909.85,1323909.85,0.0,1010731.91,2334641.76,1,0,True,False,True,False,False
361,1742012.06,1742012.06,0.0,0.0,0.0,1,0,False,True,False,False,True
4,169941.73,169941.73,0.0,0.0,0.0,1,0,False,True,True,False,False
586,10000000.0,30353874.22,20353874.22,0.0,0.0,1,0,False,True,False,False,True
363,56231.05,56231.05,0.0,0.0,0.0,1,0,False,True,True,False,False
604,714218.48,714218.48,0.0,106940.83,821159.31,1,0,True,False,True,False,False
150,1335959.76,1335959.76,0.0,73654.55,1409614.31,1,0,True,False,False,True,False
249,3879669.76,3879669.76,0.0,621931.51,4501601.27,1,0,True,False,True,False,False
197,486060.16,486060.16,0.0,0.0,0.0,1,0,False,True,True,False,False
336,205129.12,205129.12,0.0,480559.02,685688.15,1,0,True,False,True,False,False
348,31374.02,31374.02,0.0,0.0,31374.02,1,0,True,False,True,False,False
646,10000000.0,10399045.08,10399045.08,0.0,0.0,1,1,False,True,False,False,True
603,1263340.66,1263340.66,0.0,0.0,0.0,1,0,False,True,False,False,True
404,2754759.04,2754759.04,0.0,0.0,2754759.04,1,0,True,False,True,False,False
425,10000000.0,29585040.37,19585040.37,0.0,0.0,1,0,False,True,False,False,True
336,5903457.39,5903457.39,0.0,25879.97,5929337.36,1,0,True,False,True,False,False
592,1798215.73,1798215.73,0.0,404840.02,2203055.75,1,0,True,False,True,False,False
284,164502.06,164502.06,0.0,0.0,0.0,1,0,False,True,True,False,False
734,10000000.0,10000000.0,0.0,2571402.25,12571402.25,1,0,True,False,True,False,False
544,412668.39,412668.39,0.0,0.0,0.0,1,0,False,True,True,False,False
351,153607.08,153607.08,0.0,276122.28,429729.36,1,0,True,False,True,False,False
204,2144208.23,2144208.23,0.0,0.0,2144208.23,1,0,True,False,True,False,False
410,281439.26,281439.26,0.0,118976.79,400416.05,1,0,True,False,False,True,False
120,107773.49,107773.49,0.0,2071923.99,2179697.48,1,0,True,False,False,True,False
63,1693962.01,1693962.01,0.0,98505.53,1792467.54,1,0,True,False,True,False,False
384,2374412.42,2374412.42,0.0,44425.75,2418838.17,1,0,True,False,True,False,False
450,21708.13,21708.13,0.0,140777.56,162485.7,1,0,True,False,False,True,False
680,227668.22,227668.22,0.0,53722.04,281390.26,1,0,True,False,False,True,False
561,31945.44,31945.44,0.0,95415.09,127360.53,1,0,True,False,True,False,False
677,9295454.24,9295454.24,0.0,0.0,0.0,1,0,False,True,False,False,True
396,2189170.39,2189170.39,0.0,0.0,0.0,1,0,False,True,False,False,True
536,116974.87,116974.87,0.0,735380.64,852355.51,1,0,True,False,True,False,False
58,456745.18,456745.18,0.0,0.0,0.0,1,0,False,True,True,False,False
388,2641674.43,2641674.43,0.0,0.0,0.0,1,0,False,True,False,False,True
344,118499.44,118499.44,0.0,0.0,0.0,1,0,False,True,True,False,False
160,10000000.0,10000000.0,0.0,158643.25,10158643.25,1,0,True,False,False,True,False
516,10000000.0,10000000.0,0.0,6070888.2,16070888.2,1,0,True,False,True,False,False
724,309488.9,309488.9,0.0,924407.13,1233896.04,1,0,True,False,True,False,False
638,249017.98,249017.98,0.0,192109.7,441127.69,1,0,True,False,True,False,False
441,5429153.98,5429153.98,0.0,0.0,5429153.98,1,0,True,False,True,False,False
185,164213.17,164213.17,0.0,1681702.11,1845915.27,1,0,True,False,True,False,False
629,1650.08,1650.08,0.0,0.0,1650.08,1,0,True,False,True,False,False
185,830495.23,830495.23,0.0,0.0,0.0,1,0,False,True,True,False,False
379,626673.66,626673.66,0.0,0.0,0.0,1,0,False,True,True,False,False
419,426323.38,426323.38,0.0,102216.61,528539.99,1,0,True,False,True,False,False
136,199878.85,199878.85,0.0,0.0,0.0,1,0,False,True,True,False,False
644,628033.58,628033.58,0.0,0.0,0.0,1,0,False,True,True,False,False
294,3731378.32,3731378.32,0.0,0.0,0.0,1,0,False,True,False,False,True
438,27286.66,27286.66,0.0,11633.47,38920.14,1,0,True,False,True,False,False
33,9887819.06,9887819.06,0.0,0.0,0.0,1,0,False,True,False,False,True
127,829012.31,829012.31,0.0,0.0,829012.31,1,0,True,False,True,False,False
661,6695070.79,6695070.79,0.0,0.0,0.0,1,0,False,True,False,False,True
284,739584.33,739584.33,0.0,76425.35,903164.02,1,0,True,False,True,False,False
530,387773.97,387773.97,0.0,34606.86,422380.83,1,0,True,False,False,True,False
477,1720600.92,1720600.92,0.0,5085691.59,6806292.51,1,0,True,False,True,False,False
154,3424092.39,3424092.39,0.0,0.0,3424092.39,1,0,True,False,True,False,False
486,1290619.25,1290619.25,0.0,0.0,1290619.25,1,0,True,False,True,False,False
460,76548.48,76548.48,0.0,2635449.31,2711997.79,1,0,True,False,False,True,False
156,822361.52,822361.52,0.0,0.0,0.0,1,0,False,True,True,False,False
101,127905.82,127905.82,0.0,0.0,0.0,1,0,False,True,True,False,False
164,1191399.72,1191399.72,0.0,0.0,0.0,1,0,False,True,False,False,True
236,4121986.59,4121986.59,0.0,0.0,4121986.59,1,0,True,False,True,False,False
280,475854.04,475854.04,0.0,0.0,0.0,1,0,False,True,False,True,False
178,102660.35,102660.35,0.0,0.0,0.0,1,0,False,True,True,False,False
177,63210.91,63210.91,0.0,6697.1,69908.01,1,0,True,False,True,False,False
350,5963850.34,5963850.34,0.0,0.0,0.0,1,0,False,True,False,False,True
285,752639.78,752639.78,0.0,0.0,0.0,1,0,False,True,True,False,False
183,355909.21,355909.21,0.0,0.0,355909.21,1,0,True,False,True,False,False
35,136983.26,136983.26,0.0,0.0,0.0,1,0,False,True,True,False,False
248,18035.14,18035.14,0.0,0.0,18035.14,1,0,True,False,True,False,False
600,612229.86,612229.86,0.0,0.0,0.0,1,0,False,True,False,True,False
365,31315.51,31315.51,0.0,3639775.06,3671090.58,1,0,True,False,True,False,False
521,48734.24,48734.24,0.0,0.0,0.0,1,0,False,True,True,False,False
437,119041.12,119041.12,0.0,1755159.6,1874200.73,1,0,True,False,True,False,False
133,899782.7,899782.7,0.0,106863.62,1006646.32,1,0,True,False,True,False,False
724,501425.84,501425.84,0.0,0.0,0.0,1,0,False,True,True,False,False
118,897427.17,897427.17,0.0,0.0,0.0,1,0,False,True,True,False,False
85,4094.07,4094.07,0.0,296534.2,300628.27,1,0,True,False,True,False,False
230,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,True,False,False,True,False
461,226689.16,226689.16,0.0,0.0,0.0,1,0,False,True,True,False,False
253,168622.3,168622.3,0.0,0.0,0.0,1,0,False,True,True,False,False
504,219278.81,219278.81,0.0,22127.85,241406.66,1,0,True,False,True,False,False
144,102750.55,102750.55,0.0,473786.58,576537.12,1,0,True,False,True,False,False
313,1467324.96,1467324.96,0.0,0.0,0.0,1,0,False,True,False,False,True
470,8177.04,8177.04,0.0,0.0,0.0,1,0,False,True,False,True,False
320,248409.56,248409.56,0.0,0.0,0.0,1,0,False,True,False,True,False
666,504362.34,504362.34,0.0,0.0,0.0,1,0,False,True,True,False,False
20,448025.06,448025.06,0.0,71679.93,519704.99,1,0,True,False,False,True,False
468,155926.42,155926.42,0.0,369481.23,525407.65,1,0,True,False,True,False,False
340,4896179.38,4896179.38,0.0,462959.29,5359138.67,1,0,True,False,False,True,False
369,231978.48,231978.48,0.0,0.0,231978.48,1,0,True,False,True,False,False
340,4677358.76,4677358.76,0.0,0.0,4677358.76,1,0,True,False,False,True,False
456,10000000.0,10000000.0,0.0,13098.64,10013098.64,1,0,True,False,True,False,False
551,759257.55,759257.55,0.0,0.0,0.0,1,0,False,True,True,False,False
172,800024.12,800024.12,0.0,0.0,0.0,1,0,False,True,True,False,False
663,202952.03,202952.03,0.0,0.0,0.0,1,0,False,True,True,False,False
456,79717.14,79717.14,0.0,0.0,79717.14,1,0,True,False,True,False,False
310,1868438.44,1868438.44,0.0,0.0,1868438.44,1,0,True,False,False,True,False
237,1503034.86,1503034.86,0.0,0.0,0.0,1,0,False,True,False,False,True
621,425861.93,425861.93,0.0,203280.85,629142.78,1,0,True,False,True,False,False
198,2153055.36,2153055.36,0.0,0.0,0.0,1,0,False,True,False,False,True
93,38150.22,38150.22,0.0,0.0,0.0,1,0,False,True,True,False,False
614,281087.01,281087.01,0.0,92828.21,373915.22,1,0,True,False,True,False,False
68,3512572.72,3512572.72,0.0,0.0,0.0,1,0,False,True,False,False,True
580,835770.84,835770.84,0.0,1490979.17,2326750.01,1,0,True,False,False,True,False
738,106584.32,106584.32,0.0,0.0,0.0,1,0,False,True,True,False,False
662,1468304.35,1468304.35,0.0,0.0,1468304.35,1,0,True,False,True,False,False
72,8594065.09,8594065.09,0.0,0.0,0.0,1,0,False,True,False,False,True
217,13266.93,13266.93,0.0,0.0,0.0,1,0,False,True,True,False,False
68,1858515.57,1858515.57,0.0,887595.71,2746111.29,1,0,True,False,True,False,False
303,199870.29,199870.29,0.0,312392.33,512262.62,1,0,True,False,True,False,False
210,94431.98,94431.98,0.0,0.0,0.0,1,0,False,True,False,True,False
613,1005365.24,1005365.24,0.0,1698044.17,2703409.41,1,0,True,False,True,False,False
279,536624.41,536624.41,536624.41,0.0,0.0,1,1,False,True,True,False,False
552,22824.08,22824.08,0.0,0.0,0.0,1,0,False,True,True,False,False
487,1035401.2,1035401.2,0.0,4906677.4,5942078.6,1,0,True,False,True,False,False
106,186227.75,186227.75,0.0,0.0,0.0,1,0,False,True,True,False,False
738,114490.39,114490.39,0.0,166082.07,280572.46,1,0,True,False,True,False,False
536,844213.81,844213.81,0.0,0.0,844213.81,1,0,True,False,True,False,False
522,101408.84,101408.84,0.0,0.0,0.0,1,0,False,True,True,False,False
104,86170.94,86170.94,0.0,0.0,0.0,1,0,False,True,True,False,False
605,147230.63,147230.63,0.0,0.0,0.0,1,0,False,True,True,False,False
6,216422.0,216422.0,0.0,0.0,0.0,1,0,False,True,True,False,False
441,739856.92,739856.92,0.0,0.0,739856.92,1,0,True,False,True,False,False
523,921894.19,921894.19,0.0,523285.83,1445180.02,1,0,True,False,True,False,False
14,2927005.15,2927005.15,0.0,0.0,0.0,1,0,False,True,False,False,True
456,585396.14,585396.14,0.0,0.0,0.0,1,0,False,True,True,False,False
140,6783.47,6783.47,0.0,88745.55,95529.02,1,0,True,False,False,True,False
140,456360.87,456360.87,0.0,17610403.76,18066764.63,1,0,True,False,False,True,False
533,3439121.37,3439121.37,0.0,67310.12,3506431.49,1,0,True,False,True,False,False
732,59677.48,59677.48,0.0,2249904.97,2309582.45,1,0,True,False,True,False,False
464,1219062.64,1219062.64,0.0,278750.5,1497813.13,1,0,True,False,True,False,False
346,180110.22,180110.22,0.0,0.0,180110.22,1,0,True,False,True,False,False
404,932691.0,932691.0,0.0,93390.82,1026081.82,1,0,True,False,True,False,False
250,2374490.77,2374490.77,0.0,1429190.9,3803681.67,1,0,True,False,False,True,False
38,21367.0,21367.0,0.0,898934.02,920301.02,1,0,True,False,True,False,False
495,797710.8,797710.8,0.0,0.0,0.0,1,0,False,True,True,False,False
349,98736.52,98736.52,0.0,0.0,98736.52,1,0,True,False,True,False,False
140,456360.87,456360.87,0.0,0.0,0.0,1,0,False,True,False,True,False
247,333082.71,333082.71,0.0,122730.47,455813.18,1,0,True,False,True,False,False
608,4716307.48,4716307.48,0.0,0.0,0.0,1,0,False,True,False,False,True
551,1669143.57,1669143.57,0.0,0.0,0.0,1,0,False,True,False,False,True
550,85303.24,85303.24,0.0,0.0,85303.24,1,0,True,False,False,True,False
81,82527.13,82527.13,0.0,397267.85,479794.98,1,0,True,False,True,False,False
105,539087.79,539087.79,0.0,0.0,0.0,1,0,False,True,True,False,False
262,2642116.95,2642116.95,0.0,0.0,0.0,1,0,False,True,False,False,True
210,94431.98,94431.98,0.0,253005.72,347437.7,1,0,True,False,False,True,False
444,1186725.39,1186725.39,0.0,571163.84,1757889.23,1,0,True,False,True,False,False
638,345116.0,345116.0,0.0,249636.76,594752.77,1,0,True,False,True,False,False
131,10000000.0,10000000.0,0.0,179252.82,10179252.82,1,0,True,False,True,False,False
383,167907.12,167907.12,0.0,0.0,0.0,1,0,False,True,True,False,False
215,319887.08,319887.08,0.0,1373212.48,1693099.57,1,0,True,False,True,False,False
663,115782.68,115782.68,0.0,45843.46,161626.14,1,0,True,False,True,False,False
486,214793.32,214793.32,0.0,0.0,0.0,1,0,False,True,True,False,False
643,1707.4,1707.4,0.0,0.0,0.0,1,0,False,True,True,False,False
185,194180.11,194180.11,0.0,489160.24,683340.35,1,0,True,False,True,False,False
178,3354200.39,3354200.39,0.0,0.0,3491865.72,1,0,True,False,True,False,False
640,1266752.6,1266752.6,0.0,0.0,1266752.6,1,0,True,False,False,True,False
542,5166393.44,5166393.44,0.0,0.0,5166393.44,1,0,True,False,True,False,False
16,2198224.71,2198224.71,0.0,0.0,0.0,1,0,False,True,False,False,True
413,781.93,781.93,0.0,0.0,0.0,1,0,False,True,True,False,False
325,107834.85,107834.85,0.0,0.0,0.0,1,0,False,True,True,False,False
303,5614246.07,5614246.07,0.0,0.0,5614246.07,1,0,True,False,True,False,False
568,32521.24,32521.24,0.0,0.0,0.0,1,0,False,True,True,False,False
118,3794763.63,3794763.63,0.0,250142.64,4044906.27,1,0,True,False,True,False,False
450,21708.13,21708.13,0.0,0.0,0.0,1,0,False,True,False,True,False
36,103056.0,103056.0,0.0,444182.13,547238.13,1,0,True,False,True,False,False
294,219110.27,219110.27,0.0,402986.55,622096.82,1,0,True,False,True,False,False
320,148305.3,148305.3,0.0,0.0,148305.3,1,0,True,False,False,True,False
700,635409.32,635409.32,0.0,0.0,0.0,1,0,False,True,False,True,False
542,161804.68,161804.68,0.0,22621.89,184426.57,1,0,True,False,True,False,False
470,120843.94,120843.94,0.0,1710553.99,1831397.93,1,0,True,False,False,True,False
22,89571.46,4505.6,0.0,1929428.01,2018999.47,1,0,True,False,True,False,False
589,164296.85,164296.85,0.0,0.0,0.0,1,0,False,True,True,False,False
731,81677.17,81677.17,0.0,130887.69,212564.86,1,0,True,False,True,False,False
198,7620549.14,7620549.14,0.0,128355.13,7748904.27,1,0,True,False,True,False,False
156,773696.12,773696.12,0.0,0.0,773696.12,1,0,True,False,True,False,False
380,799797.88,799797.88,0.0,4381942.46,5181740.34,1,0,True,False,False,True,False
531,834203.65,834203.65,0.0,0.0,834203.65,1,0,True,False,True,False,False
139,11653.98,11653.98,0.0,0.0,0.0,1,0,False,True,True,False,False
3,10539.37,10539.37,0.0,0.0,0.0,1,0,False,True,True,False,False
588,98533.36,98533.36,0.0,0.0,98533.36,1,0,True,False,True,False,False
91,921668.95,921668.95,0.0,0.0,0.0,1,0,False,True,True,False,False
238,1530.84,1530.84,0.0,1049107.41,1050638.25,1,0,True,False,True,False,False
