step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,aml_flag
133,4,201324.2,12191,0.0,0.0,8194,517378.57,992178.65,0,0,Clean
330,1,36287.43,15149,0.0,0.0,7399,7800590.4,7836877.83,0,0,Dormant Activity
402,0,70896.42,1583,131893.69,202790.11,5128,580277.24,509380.82,0,0,Clean
98,4,8055.06,3607,8055.06,0.0,2235,0.0,0.0,1,0,Clean
235,1,354374.06,11385,9999.0,0.0,10802,0.0,354374.06,0,0,Clean
478,3,6727.83,4175,0.0,0.0,15407,0.0,0.0,0,0,Clean
358,3,21691.75,4015,112359.0,90667.25,13568,0.0,0.0,0,0,Clean
523,4,4623764.68,12581,4623764.68,0.0,4069,0.0,0.0,1,0,Layering
133,1,57512.29,7793,57512.29,0.0,13169,0.0,57512.29,1,0,Clean
300,1,82209.43,5044,884382.0,802172.57,4459,122652.83,204862.26,0,0,Dormant Activity
130,0,27583.85,15084,2732340.66,2759924.51,9959,174523.19,146939.35,0,0,Dormant Activity
261,1,196561.69,2087,196561.69,0.0,6258,4186.45,200748.14,1,0,Clean
514,4,48340.79,2010,48340.79,0.0,8943,0.0,0.0,1,0,Clean
6,4,10565.0,14512,10565.0,0.0,5472,0.0,0.0,1,0,Clean
326,0,81710.37,1693,134398.0,216108.37,13429,92977.17,11266.79,0,0,Clean
279,3,1157.36,1514,0.0,0.0,16068,0.0,0.0,0,0,Clean
210,1,244297.24,5414,431249.16,186951.92,13329,5284259.42,5935868.5,0,0,Dormant Activity
277,1,28196.52,15980,205998.0,177801.48,4694,136928.96,165125.48,0,0,Clean
401,4,19511.35,12349,19511.35,0.0,2377,0.0,0.0,1,0,Clean
205,1,128572.96,8462,128572.96,0.0,1333,196488.42,325061.38,1,0,Clean
376,3,5038.94,2108,2662.0,0.0,15159,0.0,0.0,0,0,Clean
205,0,24525.0,7253,1571252.23,1595777.23,1474,8673965.79,8649440.79,0,0,Clean
140,0,79457.69,8368,42019.0,121476.69,9724,0.0,0.0,0,0,Dormant Activity
13,0,282767.32,11083,3377755.69,3660523.0,462,2235755.72,2015800.93,0,0,Clean
210,1,106418.87,15034,0.0,0.0,3911,282313.12,388731.99,0,0,Dormant Activity
276,0,475250.39,9758,11493.0,486743.39,691,0.0,0.0,0,0,Clean
146,1,554522.67,10498,554522.67,0.0,10620,40399.91,594922.57,1,0,Clean
167,4,2447851.49,13435,0.0,0.0,8976,6747838.33,9195689.83,0,0,Layering
14,0,57680.04,12432,322329.0,380009.04,5608,43.0,473340.48,0,0,Clean
241,1,1282731.68,13109,1282731.68,0.0,12999,0.0,1282731.68,1,0,Clean
206,4,166382.83,8887,11846.0,0.0,3362,19289.87,185672.7,0,0,Clean
77,4,5715004.3,16055,5715004.3,0.0,4864,0.0,0.0,1,0,Layering
403,1,6392.08,7847,6392.08,0.0,5071,0.0,6392.08,1,0,Clean
36,0,84262.99,13882,14182655.51,14266918.5,8280,1864511.94,1780248.94,0,0,Clean
349,4,1931176.55,7206,403467.7,0.0,11210,2362206.14,4293382.69,0,0,Layering
354,0,153085.43,8843,15002379.17,15155464.61,2562,664686.37,511600.93,0,0,Clean
415,1,3242183.64,3920,3242183.64,0.0,10042,0.0,3242183.64,1,0,Clean
188,1,152850.26,14473,0.0,0.0,12258,1628756.13,1781606.4,0,0,Clean
38,3,12149.09,6076,192867.44,180718.35,14155,0.0,0.0,0,0,Clean
83,4,286769.07,3814,286769.07,0.0,3896,0.0,0.0,1,0,Clean
209,0,132117.05,6761,1547266.83,1679383.88,7107,186589.61,54472.56,0,0,Clean
404,1,536433.5,12015,536433.5,0.0,4113,3603723.8,4140157.3,1,0,Clean
349,1,1023356.77,13550,1023356.77,0.0,315,2938478.24,3961835.01,1,0,Clean
255,1,229110.92,4144,19919.0,0.0,10235,0.0,229110.92,0,0,Clean
481,1,190215.18,15445,190215.18,0.0,5836,0.0,190215.18,1,0,Clean
134,1,138435.1,13628,103388.0,0.0,7693,412937.02,551372.12,0,0,Clean
259,4,72782.82,3709,72782.82,0.0,2805,0.0,0.0,1,0,Clean
305,0,119746.76,1510,1536.0,121282.76,10784,0.0,0.0,0,0,Clean
374,3,932.67,11941,373811.35,372878.69,14618,0.0,0.0,0,0,Clean
315,1,5863.97,9391,5863.97,0.0,6577,0.0,5863.97,1,0,Clean
209,3,3293.42,9042,25695.23,22401.81,15882,0.0,0.0,0,0,Clean
541,4,10000000.0,2382,12629417.41,2629417.41,234,0.0,0.0,1,0,Layering
324,0,136448.31,238,6110588.01,6247036.32,1203,2966036.84,2829588.53,0,0,Clean
74,1,4582074.51,4378,4582074.51,0.0,12882,154034.94,4736109.45,1,0,Clean
304,4,1843632.29,15219,57272.0,0.0,1590,54508.68,1898140.98,0,0,Layering
397,4,52689.13,3262,52689.13,0.0,10431,0.0,0.0,1,0,Clean
306,3,11078.25,12156,136.0,0.0,14808,0.0,0.0,0,0,Clean
351,0,201924.78,10550,2498691.58,2700616.37,10064,243989.88,42065.09,0,0,Clean
184,3,18458.37,956,31588.0,13129.63,14640,0.0,0.0,0,0,Clean
160,1,10000000.0,12460,10000000.0,0.0,9557,2145275.47,12145275.47,1,0,Dormant Activity
331,0,8610.38,3183,5699682.3,5708292.68,6915,47310.3,38699.93,0,0,Clean
279,3,25144.71,6732,0.0,0.0,16064,0.0,0.0,0,0,Clean
354,4,375419.35,13335,375419.35,0.0,4036,0.0,0.0,1,0,Clean
32,4,81867.07,1163,81867.07,0.0,13432,0.0,0.0,1,0,Clean
581,4,414153.16,10050,414153.16,0.0,887,0.0,0.0,1,0,Clean
400,3,16780.78,5947,12315.0,0.0,14144,0.0,0.0,0,0,Dormant Activity
183,1,4354175.33,14295,4354175.33,0.0,13264,0.0,4778329.47,1,0,Clean
163,0,229653.54,8259,647572.51,877226.05,3647,2704783.43,2475129.89,0,0,Clean
393,3,14653.4,2748,0.0,0.0,14319,0.0,0.0,0,0,Clean
523,1,921894.19,640,921894.19,0.0,4801,523285.83,1445180.02,1,0,Clean
154,3,11961.84,7279,20947.0,8985.16,15761,0.0,0.0,0,0,Clean
460,4,440962.56,15137,440962.56,0.0,11558,0.0,0.0,1,0,Dormant Activity
154,0,69741.96,14814,9483404.06,9553146.01,4116,9809020.16,9739278.2,0,0,Clean
312,4,134383.84,14041,134383.84,0.0,3209,0.0,0.0,1,0,Clean
249,4,10000000.0,9221,11306690.61,1306690.61,9269,0.0,0.0,1,0,Layering
130,4,49028.96,5850,0.0,0.0,12048,459789.92,508818.88,0,0,Dormant Activity
577,4,141730.2,5909,141730.2,0.0,10778,0.0,0.0,1,0,Clean
188,3,9257.73,4970,791712.25,782454.52,14875,0.0,0.0,0,0,Clean
355,0,107301.34,2040,9823591.82,9930893.16,4625,220464.7,113163.36,0,0,Clean
202,3,23431.96,12374,31183.0,7751.04,14621,0.0,0.0,0,0,Clean
308,3,6918.59,15309,9157.0,2238.41,15462,0.0,0.0,0,0,Clean
279,0,160494.33,11884,1450696.38,1611190.72,2499,196000.16,35505.82,0,0,Clean
65,4,385556.82,6071,385556.82,0.0,8421,0.0,0.0,1,0,Clean
41,3,12086.78,4682,111999.23,99912.45,15469,0.0,0.0,0,0,Clean
339,1,343177.04,12728,343177.04,0.0,489,0.0,343177.04,1,0,Clean
352,1,71537.76,1999,7281.61,0.0,5842,976753.07,1048290.82,0,0,Clean
604,4,203848.61,14891,203848.61,0.0,7913,0.0,0.0,1,0,Clean
95,4,8775594.43,7982,8775594.43,0.0,4819,0.0,0.0,1,0,Layering
225,1,114985.72,14320,0.0,0.0,2604,316689.95,431675.67,0,0,Clean
257,3,30726.29,8672,30437.0,0.0,15090,0.0,0.0,0,0,Clean
224,1,8111.09,4492,8111.09,0.0,12083,0.0,8111.09,1,0,Clean
208,1,84345.5,7629,0.0,0.0,33,3908616.31,3992961.81,0,0,Clean
204,1,79938.47,705,79938.47,0.0,1813,0.0,79938.47,1,0,Clean
253,1,168455.76,1431,168455.76,0.0,5300,468448.82,636904.58,1,0,Clean
103,1,1254092.1,6459,1254092.1,0.0,11153,0.0,1254092.1,1,0,Clean
161,0,152264.79,11434,7311799.52,7464064.31,9486,425233.96,272969.17,0,0,Clean
434,1,32671.88,13385,32671.88,0.0,2637,164307.14,196979.02,1,0,Clean
401,1,35767.52,14306,0.0,0.0,2421,1138098.95,1173866.47,0,0,Clean
177,0,104541.71,4990,1652511.23,1757052.94,6697,1195506.88,1090965.18,0,0,Clean
161,4,145582.83,6515,70907.0,0.0,3627,8502019.48,8647602.32,0,0,Clean
734,1,2079746.13,584,2079746.13,0.0,12707,0.0,2079746.13,1,0,Clean
188,3,9294.94,4568,330741.83,321446.89,14762,0.0,0.0,0,0,Clean
641,4,19646.09,15963,19646.09,0.0,4865,0.0,0.0,1,0,Clean
439,1,100840.93,7767,100840.93,0.0,6287,47681.33,148522.26,1,0,Clean
404,1,373322.87,6556,373322.87,0.0,153,112234.04,485556.91,1,0,Clean
703,1,13024.95,4332,13024.95,0.0,9618,0.0,13024.95,1,0,Clean
148,4,394886.13,984,394886.13,0.0,1727,0.0,0.0,1,0,Clean
667,1,144.73,7717,205326.0,205181.27,4745,114086.85,114231.58,0,0,Clean
20,0,338070.04,15879,2415975.04,2754045.08,8765,668782.12,330712.08,0,0,Dormant Activity
522,3,18233.65,8785,18259.0,25.35,14367,0.0,0.0,0,0,Clean
363,4,692895.24,9838,692895.24,0.0,2270,0.0,0.0,1,0,Clean
661,4,10000000.0,541,12140888.35,2140888.35,7383,0.0,0.0,1,0,Layering
631,1,341.3,13613,341.3,0.0,6165,135440.48,135781.78,1,0,Clean
348,3,17617.3,3293,95715.94,78098.64,15307,0.0,0.0,0,0,Clean
159,4,20225.17,12839,20225.17,0.0,7410,0.0,0.0,1,0,Clean
308,3,9756.88,994,0.0,0.0,14353,0.0,0.0,0,0,Clean
204,1,81244.31,9506,81244.31,0.0,11884,62279.28,143523.59,1,0,Clean
336,4,786573.0,3142,786573.0,0.0,7812,0.0,0.0,1,0,Clean
164,2,3385.84,16246,4859.0,1473.16,4420,38390.05,41775.89,0,0,Clean
355,3,4995.54,13422,25969.0,20973.46,15940,0.0,0.0,0,0,Clean
687,0,276960.14,14324,4530.0,281490.14,4939,501341.44,224381.3,0,0,Clean
715,1,329424.14,5764,329424.14,0.0,6554,45841.92,375266.06,1,0,Clean
180,1,5363594.86,13771,5363594.86,0.0,4874,134472.24,5498067.11,1,0,Dormant Activity
594,3,17267.23,14,0.0,0.0,15490,0.0,0.0,0,0,Clean
257,3,19812.8,11069,35042.0,15229.2,14246,0.0,0.0,0,0,Clean
457,4,173020.24,8885,173020.24,0.0,10479,0.0,0.0,1,0,Clean
109,1,3523089.46,14721,3523089.46,0.0,6942,8737618.15,12260707.61,1,0,Clean
571,3,855.84,7162,262.0,0.0,15405,0.0,0.0,0,0,Clean
415,4,13659.45,2092,13659.45,0.0,12629,0.0,0.0,1,0,Clean
354,1,69878.14,13517,69878.14,0.0,443,41194.19,111072.33,1,0,Clean
723,1,128893.5,594,128893.5,0.0,12186,209908.87,338802.36,1,0,Clean
387,4,20920.39,100,20920.39,0.0,11444,0.0,0.0,1,0,Clean
201,0,223045.23,3579,19114.0,242159.23,7760,21464.68,0.0,0,0,Clean
38,4,360688.3,14191,360688.3,0.0,9510,0.0,0.0,1,0,Clean
326,1,393103.46,11549,720.0,0.0,7259,272501.5,665604.97,0,0,Clean
497,4,1416055.74,419,1416055.74,0.0,4692,0.0,0.0,1,0,Layering
71,4,91691.75,6220,91691.75,0.0,9387,0.0,0.0,1,0,Clean
349,3,13294.78,3378,0.0,0.0,13640,0.0,0.0,0,0,Clean
398,4,5618179.9,6367,5618179.9,0.0,3182,0.0,0.0,1,0,Layering
476,4,37394.15,15436,37394.15,0.0,9580,0.0,0.0,1,0,Clean
69,1,582571.87,1361,582571.87,0.0,4770,0.0,582571.87,1,0,Clean
731,4,31887.18,6622,31887.18,0.0,8250,0.0,0.0,1,0,Clean
51,1,115881.21,14887,115881.21,0.0,12214,4774288.04,4890169.26,1,0,Clean
323,3,78159.92,6543,0.0,0.0,14694,0.0,0.0,0,0,Clean
380,1,204262.59,4884,132946.0,0.0,1113,267519.6,471782.19,0,0,Dormant Activity
83,4,594577.22,8979,594577.22,0.0,11431,0.0,0.0,1,0,Clean
161,3,10615.04,5787,39125.36,28510.31,13917,0.0,0.0,0,0,Clean
469,1,318592.69,15252,31395.0,0.0,8204,1655643.2,1974235.9,0,0,Clean
136,4,7563536.91,12950,7563536.91,0.0,7088,0.0,0.0,1,0,Layering
179,0,84186.52,13898,4671.0,88857.52,12942,6665515.05,6581328.54,0,0,Clean
174,1,1244224.16,3502,1244224.16,0.0,3786,1350776.28,2595000.45,1,0,Clean
172,1,976830.22,11051,976830.22,0.0,4964,0.0,976830.22,1,0,Clean
165,1,209463.9,9958,14019.63,0.0,759,354505.31,563969.21,0,0,Clean
326,1,63428.71,7718,1035.0,0.0,8623,1941621.39,2005050.1,0,0,Clean
40,0,432696.65,14760,2780094.84,3212791.5,9545,1345908.89,913212.24,0,0,Dormant Activity
18,1,435601.64,2895,0.0,0.0,12221,4037493.5,4409811.42,0,0,Clean
349,1,283696.28,2113,387554.0,103857.72,10812,0.0,283696.28,0,0,Clean
233,1,72448.07,11283,0.0,0.0,4843,521587.04,594035.11,0,0,Clean
224,4,107351.33,2956,107351.33,0.0,7915,0.0,0.0,1,0,Clean
347,3,2998.96,13558,0.0,0.0,13921,0.0,0.0,0,0,Clean
500,4,21832.43,9358,21832.43,0.0,9414,0.0,0.0,1,0,Dormant Activity
352,3,20498.87,15569,40547.19,20048.31,13650,0.0,0.0,0,0,Clean
129,4,582986.45,7032,0.0,0.0,6069,1069911.41,1652897.85,0,0,Clean
570,4,1021194.38,11519,1021194.38,0.0,200,0.0,0.0,1,0,Layering
250,4,10000000.0,9463,21343002.08,11343002.08,5083,0.0,0.0,1,0,Layering
416,1,79076.14,481,79076.14,0.0,2486,0.0,79076.14,1,0,Clean
217,4,3452538.75,15868,3452538.75,0.0,710,0.0,0.0,1,0,Layering
198,1,152961.49,2818,152961.49,0.0,6975,12414395.47,12567356.96,1,0,Clean
271,1,642364.74,14636,642364.74,0.0,8931,0.0,642364.74,1,0,Clean
205,3,1969.47,2543,1157.0,0.0,13995,0.0,0.0,0,0,Clean
39,1,256729.19,14867,0.0,0.0,6297,2274633.93,2531363.13,0,0,Clean
36,4,2352524.18,4282,2352524.18,0.0,11454,0.0,0.0,1,0,Layering
99,4,4589441.44,4452,4589441.44,0.0,7665,0.0,0.0,1,0,Layering
38,4,90204.54,4402,90204.54,0.0,2061,0.0,0.0,1,0,Clean
464,1,880975.83,16201,880975.83,0.0,11173,1271.78,882247.61,1,0,Clean
629,4,8488865.83,9227,8488865.83,0.0,12228,0.0,0.0,1,0,Layering
302,0,91923.36,8714,3590501.74,3682425.1,1938,2526449.95,2355160.53,0,0,Clean
527,4,271562.24,2225,0.0,0.0,3259,2934954.49,3206516.74,0,0,Clean
139,1,160560.99,1898,2146.0,0.0,2047,1241041.69,1401602.68,0,0,Clean
208,1,286574.6,13111,0.0,0.0,5276,2121464.95,2408039.55,0,0,Clean
85,1,4094.07,14922,4094.07,0.0,6353,296534.2,300628.27,1,0,Clean
290,1,559565.82,6597,559565.82,0.0,1253,310264.17,869829.99,1,0,Dormant Activity
715,4,212028.15,9799,212028.15,0.0,5867,0.0,0.0,1,0,Clean
159,1,289481.87,13,10234.0,0.0,8915,2528841.58,2818323.45,0,0,Clean
692,1,373230.74,5842,0.0,0.0,5532,500697.13,873927.87,0,0,Clean
329,0,310756.55,5328,336247.0,647003.55,9286,148669.22,0.0,0,0,Clean
160,1,28758.84,12771,0.0,0.0,8956,741175.01,769933.85,0,0,Dormant Activity
279,1,97392.76,10831,102194.0,4801.24,11986,0.0,97392.76,0,0,Clean
531,1,3547485.43,1679,3547485.43,0.0,1748,0.0,3547485.43,1,0,Clean
382,4,1465173.76,5768,1465173.76,0.0,10785,0.0,0.0,1,0,Layering
487,1,367980.99,12725,367980.99,0.0,3092,38222.61,406203.6,1,0,Clean
329,1,504246.28,10796,70685.0,0.0,9316,102057.28,606303.56,0,0,Clean
675,4,950766.15,5240,950766.15,0.0,2533,0.0,0.0,1,0,Clean
301,4,82665.47,2109,82665.47,0.0,11947,0.0,0.0,1,0,Clean
716,1,6426126.34,13036,6426126.34,0.0,2849,0.0,6426126.34,1,0,Clean
670,4,1938347.14,12874,1938347.14,0.0,555,0.0,0.0,1,0,Layering
387,4,143501.7,5549,143501.7,0.0,3186,0.0,0.0,1,0,Clean
680,1,10000000.0,11953,10000000.0,0.0,2690,0.0,10000000.0,1,0,Dormant Activity
251,3,14202.7,6645,0.0,0.0,14904,0.0,0.0,0,0,Clean
365,1,155799.82,15021,155799.82,0.0,12631,1605951.92,1761751.74,1,0,Clean
66,1,2322909.69,12671,2322909.69,0.0,568,875613.05,3198522.74,1,0,Clean
136,4,1457343.37,966,1457343.37,0.0,11459,0.0,0.0,1,0,Layering
84,1,39379.45,14234,39379.45,0.0,4548,188532.97,227912.43,1,0,Clean
689,1,228416.57,12947,228416.57,0.0,2729,42676.83,271093.4,1,0,Clean
604,1,203848.61,16180,203848.61,0.0,12001,188810.39,392659.0,1,0,Clean
326,1,46222.47,4329,0.0,0.0,9607,8115045.72,8161268.18,0,0,Clean
258,3,7069.61,16351,68778.0,61708.39,14017,0.0,0.0,0,0,Clean
242,4,428174.7,1974,428174.7,0.0,3507,0.0,0.0,1,0,Clean
686,4,107732.98,6787,107732.98,0.0,8153,0.0,0.0,1,0,Clean
211,4,72876.11,4654,0.0,0.0,8066,5802487.74,5912421.02,0,0,Clean
690,1,3574316.05,11740,3574316.05,0.0,7656,260882.71,3835198.77,1,0,Dormant Activity
456,4,448266.86,15361,448266.86,0.0,7491,0.0,0.0,1,0,Clean
56,4,2776135.33,11683,2776135.33,0.0,13005,0.0,0.0,1,0,Layering
131,0,211047.6,2926,4731503.43,4942551.03,2736,222734.27,11686.66,0,0,Clean
253,1,2415826.18,11799,2415826.18,0.0,8369,389260.33,2805086.51,1,0,Clean
443,4,1591263.43,5218,1591263.43,0.0,9145,0.0,0.0,1,0,Layering
236,1,182186.12,15193,0.0,0.0,4194,1891110.42,2073296.55,0,0,Clean
251,0,3611.95,10904,1475794.94,1479406.9,9282,203413.36,199801.4,0,0,Clean
578,4,118106.94,6254,118106.94,0.0,10789,0.0,0.0,1,0,Clean
379,1,353304.42,1633,0.0,0.0,11822,694666.49,1047970.91,0,0,Clean
278,3,6387.09,7868,38372.17,31985.08,14714,0.0,0.0,0,0,Clean
47,1,225850.53,12057,225850.53,0.0,8679,5063600.9,5289451.43,1,0,Clean
621,1,3054359.4,3751,3054359.4,0.0,12333,1537363.06,4591722.45,1,0,Clean
131,0,270091.28,1445,16559696.27,16829787.55,11231,406246.71,136155.43,0,0,Clean
14,1,274354.98,7140,43574.09,0.0,2768,38961.01,0.0,0,0,Clean
504,4,138048.52,7632,138048.52,0.0,3688,0.0,0.0,1,0,Clean
259,0,177873.52,12988,15541552.07,15719425.59,10207,240030.75,62157.23,0,0,Clean
210,3,5550.58,7854,0.0,0.0,14536,0.0,0.0,0,0,Dormant Activity
18,4,1144089.37,1905,1144089.37,0.0,790,0.0,0.0,1,0,Layering
132,1,577730.84,2849,106719.0,0.0,13303,160741.95,940859.57,0,0,Clean
35,0,51209.12,13014,1795586.9,1846796.02,3716,318931.09,267721.97,0,0,Clean
573,4,182927.08,10321,182927.08,0.0,2549,0.0,0.0,1,0,Clean
394,1,167945.85,6977,0.0,0.0,8406,12556946.77,12724892.62,0,0,Clean
157,1,95348.33,778,95348.33,0.0,196,616913.51,712261.84,1,0,Clean
306,1,192780.81,3723,528854.79,336073.98,13210,8706402.56,8899183.36,0,0,Clean
315,4,4713935.64,6947,4713935.64,0.0,11299,0.0,0.0,1,0,Layering
156,0,292739.62,8956,80226.0,372965.62,1648,0.0,0.0,0,0,Clean
124,4,1399637.19,9722,1399637.19,0.0,5573,0.0,0.0,1,0,Layering
224,4,1150717.15,12908,1150717.15,0.0,5496,0.0,0.0,1,0,Layering
254,1,653949.74,8541,653949.74,0.0,13276,1404475.93,2058425.67,1,0,Clean
216,1,31358.72,9626,31358.72,0.0,6211,420767.03,452125.75,1,0,Clean
450,4,21708.13,2368,21708.13,0.0,12012,0.0,0.0,1,0,Dormant Activity
619,1,1289142.33,12289,1289142.33,0.0,937,21580.17,1310722.5,1,0,Clean
425,1,19421.77,11003,19421.77,0.0,3447,663000.64,682422.4,1,0,Clean
227,1,224512.68,16160,60652.0,0.0,10410,1473553.42,1698066.09,0,0,Clean
279,3,2092.35,11369,26151.0,24058.65,15860,0.0,0.0,0,0,Clean
153,1,188758.55,235,0.0,0.0,10502,2182804.37,2371562.92,0,0,Clean
695,1,799123.57,16424,799123.57,0.0,278,5474293.01,6273416.58,1,0,Clean
584,4,597806.2,14467,597806.2,0.0,8867,0.0,0.0,1,0,Clean
111,4,98692.72,14554,98692.72,0.0,8464,0.0,0.0,1,0,Clean
25,3,8574.67,9855,1487.0,0.0,15451,0.0,0.0,0,0,Clean
595,1,135364.24,2252,31486.0,0.0,6199,5373.0,112273.27,0,0,Clean
400,3,2015.94,792,4020.0,2004.06,15394,0.0,0.0,0,0,Dormant Activity
357,4,4177467.46,4236,4177467.46,0.0,6327,0.0,0.0,1,0,Layering
640,1,1732090.28,7318,1732090.28,0.0,7090,998647.97,2730738.25,1,0,Dormant Activity
1,1,25071.46,2405,25071.46,0.0,2450,9083.76,34155.22,1,0,Clean
132,4,687252.09,5935,19964.0,0.0,12940,73777.14,761029.23,0,0,Clean
68,4,3512572.72,5098,3512572.72,0.0,1713,0.0,0.0,1,0,Layering
248,1,4011314.1,12344,4011314.1,0.0,9881,229237.42,4240551.52,1,0,Clean
230,3,22314.69,2727,0.0,0.0,14935,0.0,0.0,0,0,Dormant Activity
139,1,121840.55,13153,60848.0,0.0,1452,573137.21,694977.76,0,0,Clean
39,1,7937954.2,5058,7937954.2,0.0,7037,2716480.56,10654434.76,1,0,Clean
86,1,372344.58,9757,372344.58,0.0,13161,0.0,372344.58,1,0,Clean
235,4,189956.1,10720,10711.0,0.0,1370,0.0,189956.1,0,0,Clean
147,4,1137603.28,10687,1137603.28,0.0,10939,0.0,0.0,1,0,Layering
307,4,441423.44,6233,441423.44,0.0,6962,0.0,0.0,1,0,Clean
329,3,7770.52,11378,101056.0,93285.48,14505,0.0,0.0,0,0,Clean
372,4,586745.22,1616,135887.0,0.0,9460,0.0,586745.22,0,0,Clean
353,3,14389.28,11453,12537.0,0.0,14173,0.0,0.0,0,0,Clean
256,3,4056.91,15403,0.0,0.0,16124,0.0,0.0,0,0,Clean
680,1,272716.64,5140,272716.64,0.0,11155,1019542.34,1292258.98,1,0,Dormant Activity
34,1,407386.32,4768,25328.0,0.0,4141,842600.2,1249986.52,0,0,Clean
460,4,998086.61,985,998086.61,0.0,7477,0.0,0.0,1,0,Dormant Activity
259,1,72782.82,12262,72782.82,0.0,4213,2185531.03,2258313.86,1,0,Clean
308,3,2126.83,1382,9257.0,7130.17,15986,0.0,0.0,0,0,Clean
77,4,2149976.69,7897,2149976.69,0.0,7686,0.0,0.0,1,0,Layering
738,4,106584.32,3219,106584.32,0.0,8539,0.0,0.0,1,0,Clean
204,0,46076.1,9860,2941.0,49017.1,5202,961729.2,915653.1,0,0,Clean
16,0,96067.45,2044,1646219.8,1742287.24,4613,130578.67,443125.3,0,0,Clean
407,3,2888.55,14077,30207.0,27318.45,15703,0.0,0.0,0,0,Clean
596,3,14139.44,11735,535559.62,521420.18,15643,0.0,0.0,0,0,Clean
322,4,2944310.44,14350,12458.0,0.0,13083,208969.2,3153279.63,0,0,Layering
397,3,14797.97,10303,11073.0,0.0,13922,0.0,0.0,0,0,Clean
334,1,180901.33,5038,3108.0,0.0,254,225536.12,406437.45,0,0,Clean
411,1,2068313.94,10853,2068313.94,0.0,936,0.0,2068313.94,1,0,Clean
43,0,99839.62,10258,6331577.58,6431417.2,12062,2005152.7,1905313.07,0,0,Clean
365,4,31315.51,1526,31315.51,0.0,1724,0.0,0.0,1,0,Clean
705,4,128454.04,5363,268242.74,139788.7,3260,534299.83,662753.87,0,0,Clean
120,4,107773.49,12783,107773.49,0.0,8392,0.0,0.0,1,0,Dormant Activity
277,1,51401.63,11575,0.0,0.0,7527,4915569.46,4966971.09,0,0,Clean
4,4,2930418.44,9068,2930418.44,0.0,9629,0.0,0.0,1,0,Layering
576,4,884821.37,8130,884821.37,0.0,3115,0.0,0.0,1,0,Clean
566,1,2202575.1,15261,2202575.1,0.0,11289,1006442.23,3209017.33,1,0,Clean
136,3,424.0,11301,0.0,0.0,16032,0.0,0.0,0,0,Clean
665,4,2799902.39,13826,2799902.39,0.0,9772,0.0,0.0,1,0,Layering
327,4,634385.97,6867,634385.97,0.0,1085,0.0,0.0,1,0,Clean
93,0,87139.95,15686,10986.0,98125.95,6379,1086074.57,998934.62,0,0,Clean
58,4,1789155.73,8487,1789155.73,0.0,6094,0.0,0.0,1,0,Layering
157,3,12873.31,2246,16682.0,3808.69,14027,0.0,0.0,0,0,Clean
299,0,45786.65,15959,2476041.25,2521827.9,7746,171283.58,125496.93,0,0,Clean
542,1,302180.65,7670,0.0,0.0,12736,1896505.7,2198686.35,0,0,Clean
185,1,414436.38,9657,95928.28,0.0,6585,9537244.1,9951680.48,0,0,Clean
491,1,580387.06,11765,580387.06,0.0,12373,1624593.89,2204980.95,1,0,Clean
156,3,15282.38,10429,17701.0,2418.62,14455,0.0,0.0,0,0,Clean
732,4,59677.48,4201,59677.48,0.0,13050,0.0,0.0,1,0,Clean
514,1,97714.65,6188,0.0,0.0,4654,2048411.53,2146126.18,0,0,Clean
93,4,886588.02,11319,886588.02,0.0,4188,0.0,0.0,1,0,Clean
372,3,17630.87,13154,70511.67,52880.79,14940,0.0,0.0,0,0,Clean
264,3,1123.13,1948,5082.0,3958.87,14605,0.0,0.0,0,0,Clean
284,4,558050.49,1662,558050.49,0.0,3945,0.0,0.0,1,0,Clean
203,3,8179.11,6631,17830.46,9651.35,13526,0.0,0.0,0,0,Clean
163,0,337044.87,4139,40156.0,377200.87,7092,11556.98,0.0,0,0,Clean
333,3,27113.41,8944,510547.0,483433.59,15085,0.0,0.0,0,0,Clean
293,4,530124.99,8410,530124.99,0.0,6850,0.0,0.0,1,0,Clean
303,1,153599.89,3506,0.0,0.0,9796,4182931.49,4336531.38,0,0,Clean
523,4,5999376.79,1796,5999376.79,0.0,7097,0.0,0.0,1,0,Layering
388,1,6703831.4,14381,6703831.4,0.0,6728,99114.49,6802945.89,1,0,Clean
158,3,12121.51,1875,9050.0,0.0,15992,0.0,0.0,0,0,Clean
20,1,31072.85,14451,100560.0,69487.15,6899,54767.18,134024.02,0,0,Dormant Activity
203,0,314636.99,1755,17448.0,332084.99,11040,72564.34,0.0,0,0,Clean
227,4,2815893.17,1000,2815893.17,0.0,2059,0.0,0.0,1,0,Layering
424,4,158245.65,1303,158245.65,0.0,356,0.0,0.0,1,0,Clean
179,4,116175.45,13402,0.0,0.0,9238,2132576.45,2248751.9,0,0,Clean
238,1,10000000.0,6300,10000000.0,0.0,697,261802.02,10261802.02,1,0,Clean
138,4,135147.29,8006,133976.0,0.0,7237,0.0,135147.29,0,0,Clean
401,1,139135.38,13638,0.0,0.0,747,2334686.07,2473821.45,0,0,Clean
137,1,433348.97,1243,433348.97,0.0,11882,1757052.79,2190401.76,1,0,Clean
702,1,10000000.0,13287,10000000.0,0.0,4688,0.0,10000000.0,1,0,Clean
47,4,13172.17,5818,13172.17,0.0,4842,0.0,0.0,1,0,Clean
